Estación,Fecha,hora,Temperatura promedio,Temperatura máxima,Temperatura mínima,Humedad relativa,Precipitación,Radiación solar,Velocidad del viento,Dirección de viento,Presión barométrica,Evapotranspiración
BLOCK 1101,3/22/2021,5:00:00,12.01,12.33,11.31,74.46,0,0.08,8.71,293.57,1010.51,0.06
BLOCK 1101,3/22/2021,6:00:00,11.16,12.16,10.25,82.44,0,10.6,6.76,311.1,1011.48,0.03
BLOCK 1101,3/22/2021,7:00:00,13.03,15.85,10.69,77.5,0,185.56,5.79,312.57,1012.33,0.09
BLOCK 1101,3/22/2021,8:00:00,16.67,18.36,14.92,62.78,0,374.33,6.73,303.19,1013.33,0.23
BLOCK 1101,3/22/2021,9:00:00,19.84,21.06,18.21,49.45,0,590.98,8.77,308.12,1013.83,0.39
BLOCK 1101,3/22/2021,10:00:00,21.84,23.21,20.63,39.17,0,664.33,9.19,302.42,1013.79,0.5
BLOCK 1101,3/22/2021,11:00:00,22.92,23.88,21.62,35.2,0,741.57,10.15,310.86,1013.33,0.57
BLOCK 1101,3/22/2021,12:00:00,24.17,26.45,23.13,32.53,0,782.02,10.17,306.47,1012.68,0.62
BLOCK 1101,3/22/2021,13:00:00,25.05,25.85,24.45,34.4,0,853.88,15.97,282.15,1011.97,0.68
BLOCK 1101,3/22/2021,14:00:00,24.55,25.54,23.4,36.21,0,627.63,21.9,273.96,1011.34,0.61
BLOCK 1101,3/22/2021,15:00:00,23.29,24.47,21.97,38.86,0,451.85,22.72,280.91,1010.75,0.52
BLOCK 1101,3/22/2021,16:00:00,22.17,22.86,21.59,41.91,0,333.4,21.58,283.49,1010.35,0.45
BLOCK 1101,3/22/2021,17:00:00,20.67,21.75,19.84,47.68,0,184.47,18.67,284.71,1010.23,0.34
BLOCK 1101,3/22/2021,18:00:00,18.05,19.83,16.34,52.49,0,26.7,13.49,281.96,1010.21,0.21
BLOCK 1101,3/22/2021,19:00:00,15.39,16.45,14.37,61.87,0,0.05,10.31,289.74,1010.33,0.12
BLOCK 1101,3/22/2021,20:00:00,14.33,14.63,13.78,68.32,0,0.03,9.58,290.85,1010.5,0.12
BLOCK 1101,3/22/2021,21:00:00,12.54,13.86,11.18,77.74,0,0.07,6.18,298,1010.77,0.07
BLOCK 1101,3/22/2021,22:00:00,11.06,11.41,10.59,81.78,0,0.06,5.83,296.91,1010.6,0.05
BLOCK 1101,3/22/2021,23:00:00,9.9,10.64,9.31,82.72,0,0.06,4.65,312.68,1010.34,0.04
BLOCK 1101,3/23/2021,0:00:00,10.28,11.29,9.5,74.95,0,0.1,5.66,348.3,1009.95,0.03
BLOCK 1101,3/23/2021,1:00:00,8.93,9.72,8.37,80.8,0,0.1,3.29,9.85,1009.57,0
BLOCK 1101,3/23/2021,2:00:00,8.06,8.53,7.54,85.17,0,0.07,2.36,359.48,1008.94,0
BLOCK 1101,3/23/2021,3:00:00,7.24,7.98,6.23,84,0,0.05,2.53,303.35,1008.79,0
BLOCK 1101,3/23/2021,4:00:00,7.46,8.52,6.11,84.88,0,0.11,3.69,45.24,1008.58,0
BLOCK 1101,3/23/2021,5:00:00,7.61,8.95,6.53,84.22,0,0.08,3.55,73.4,1008.34,0
BLOCK 1101,3/23/2021,6:00:00,5.38,6.49,4.28,91.58,0,12.99,0.79,187.49,1008.85,0
BLOCK 1101,3/23/2021,7:00:00,8.44,11.77,5.18,87.12,0,193.47,2.29,41.4,1009.26,0.06
BLOCK 1101,3/23/2021,8:00:00,14.91,17.59,11.71,67.09,0,419.95,3.32,102.53,1009.74,0.21
BLOCK 1101,3/23/2021,9:00:00,19.78,21.51,17.43,49.46,0,616.57,5.1,118.51,1009.65,0.39
BLOCK 1101,3/23/2021,10:00:00,23,24.75,21.31,36.11,0,763.62,3.82,139.74,1009.62,0.54
BLOCK 1101,3/23/2021,11:00:00,24.94,26.05,23.87,30.53,0,849,4.03,211.46,1009.5,0.63
BLOCK 1101,3/23/2021,12:00:00,25.09,25.98,24.47,33.66,0,872.33,9.69,208.86,1008.95,0.67
BLOCK 1101,3/23/2021,13:00:00,24.72,25.04,24.41,30.54,0,837.83,11.96,190.42,1008.22,0.68
BLOCK 1101,3/23/2021,14:00:00,24.65,25.07,24.25,28.3,0,736.05,13.32,191.95,1007.36,0.66
BLOCK 1101,3/23/2021,15:00:00,24.07,24.49,23.68,31.31,0,578.07,12.17,187.56,1006.87,0.57
BLOCK 1101,3/23/2021,16:00:00,23.09,23.71,22.35,32.55,0,382.93,12.31,185.64,1006.47,0.48
BLOCK 1101,3/23/2021,17:00:00,21.26,22.36,19.9,33.94,0,177.83,9.32,180.56,1006.51,0.33
BLOCK 1101,3/23/2021,18:00:00,17.25,19.94,15.11,51.25,0,29.49,6.36,155.24,1006.37,0.13
BLOCK 1101,3/23/2021,19:00:00,14.23,15.17,13.29,58.61,0,0.06,7.26,151.74,1006.4,0.1
BLOCK 1101,3/23/2021,20:00:00,12.57,13.71,11.43,67.15,0,0.06,3.84,65.68,1007,0.08
BLOCK 1101,3/23/2021,21:00:00,12.29,13.43,10.95,69.29,0,0.08,4.61,109.92,1007.46,0.08
BLOCK 1101,3/23/2021,22:00:00,10.73,10.95,10.55,79.55,0,0.03,2.62,130.77,1007.57,0.04
BLOCK 1101,3/23/2021,23:00:00,10.53,10.85,10.31,81.7,0,0.06,2.48,111.02,1007.69,0.04
BLOCK 1101,3/24/2021,0:00:00,9.37,10.72,8.89,87.63,0,0.08,1.23,336.85,1007.96,0
BLOCK 1101,3/24/2021,1:00:00,9.24,9.68,8.68,89.58,0,0.1,1.47,112.81,1007.95,0
BLOCK 1101,3/24/2021,2:00:00,8.37,9.03,7.45,91.5,0,0.1,1.51,219.42,1007.72,0
BLOCK 1101,3/24/2021,3:00:00,8.41,8.63,8.22,93.37,0,0.04,3.94,240.34,1007.45,0
BLOCK 1101,3/24/2021,4:00:00,8.78,9.04,8.35,94.87,0,0.04,1.84,268.3,1007.44,0
BLOCK 1101,3/24/2021,5:00:00,9.07,9.4,8.44,94.25,0,0.05,0.98,204.75,1007.76,0
BLOCK 1101,3/24/2021,6:00:00,8.41,8.89,8,94.77,0,13.92,2.76,171.22,1008.28,0
BLOCK 1101,3/24/2021,7:00:00,11.59,14.51,8.43,91,0,188.7,4.64,229.71,1009.03,0.06
BLOCK 1101,3/24/2021,8:00:00,15.95,16.99,14.54,79.23,0,404.35,11.1,279.41,1010.03,0.17
BLOCK 1101,3/24/2021,9:00:00,17.94,18.92,16.97,69.87,0,597,11.91,291.36,1010.62,0.28
BLOCK 1101,3/24/2021,10:00:00,20.07,20.87,18.9,58.14,0,752.23,9.18,257.95,1010.79,0.42
BLOCK 1101,3/24/2021,11:00:00,20.92,21.64,19.66,50.13,0,699.2,9.75,248.49,1010.83,0.45
BLOCK 1101,3/24/2021,12:00:00,21.53,22.48,20.44,48.41,0,866.85,11.23,261.22,1010.51,0.52
BLOCK 1101,3/24/2021,13:00:00,21.79,22.48,21,48.78,0,849.17,13.21,261.31,1010.02,0.52
BLOCK 1101,3/24/2021,14:00:00,21.52,22.16,20.84,49.74,0,721.28,14.51,264.75,1009.36,0.47
BLOCK 1101,3/24/2021,15:00:00,21.08,21.66,20.64,50.19,0,558.17,17.59,260.45,1009.2,0.42
BLOCK 1101,3/24/2021,16:00:00,20.4,20.91,19.52,50.38,0,364.63,17.24,259.28,1009.41,0.36
BLOCK 1101,3/24/2021,17:00:00,19.46,20,18.96,53.09,0,164.45,13,264.85,1009.67,0.26
BLOCK 1101,3/24/2021,18:00:00,16.84,18.94,14.71,65.96,0,28.05,5.23,254.71,1009.84,0.08
BLOCK 1101,3/24/2021,19:00:00,13.19,14.71,11.61,81.85,0,0.08,3.41,265.93,1010.6,0
BLOCK 1101,3/24/2021,20:00:00,11.48,11.96,10.95,85.05,0,0.07,3.01,301.84,1011.33,0.04
BLOCK 1101,3/24/2021,21:00:00,10.9,11.37,10.44,87.63,0,0.04,1.15,239.96,1011.85,0.02
BLOCK 1101,3/24/2021,22:00:00,9.93,10.99,8.47,88.12,0,0.05,2.88,21.1,1011.93,0.03
BLOCK 1101,3/24/2021,23:00:00,10.22,10.86,9.57,84.48,0,0.09,4.49,20.79,1011.78,0.04
BLOCK 1101,3/25/2021,0:00:00,9.9,10.81,8.61,84.05,0,0.1,2.24,25.31,1011.77,0
BLOCK 1101,3/25/2021,1:00:00,8.02,9.2,7.36,90.38,0,0.08,2.4,292.33,1011.49,0
BLOCK 1101,3/25/2021,2:00:00,7.54,8.02,7.1,91.97,0,0.03,2.65,356.51,1010.79,0
BLOCK 1101,3/25/2021,3:00:00,7.81,8.35,7.3,89.47,0,0.07,5.1,23.02,1010.06,0
BLOCK 1101,3/25/2021,4:00:00,7.92,8.45,7.36,89.2,0,0.06,7.25,18.89,1009.8,0.01
BLOCK 1101,3/25/2021,5:00:00,8.55,9,8.29,87.65,0,0.1,7.91,2.09,1009.82,0.01
BLOCK 1101,3/25/2021,6:00:00,8.86,9.76,8.33,84.03,0,15.3,8.92,357.63,1010.15,0.03
BLOCK 1101,3/25/2021,7:00:00,11.16,13.65,9.3,77.23,0,202.28,7.76,6.33,1010.91,0.1
BLOCK 1101,3/25/2021,8:00:00,15.28,16.79,13.64,65.61,0,424.9,11.19,10.82,1011.32,0.22
BLOCK 1101,3/25/2021,9:00:00,18.37,19.77,16.71,57.4,0,615.53,9.15,1.5,1011.51,0.35
BLOCK 1101,3/25/2021,10:00:00,20.66,21.83,19.44,47.14,0,759.5,8.96,5.05,1011.62,0.48
BLOCK 1101,3/25/2021,11:00:00,22.96,24.74,21.68,38.29,0,850.83,4.79,316.52,1011.53,0.58
BLOCK 1101,3/25/2021,12:00:00,24.36,25.45,23.55,36.07,0,876.83,4.37,260.56,1011.11,0.62
BLOCK 1101,3/25/2021,13:00:00,25.1,26.3,24,32.66,0,840.5,5.72,260.8,1010.38,0.64
BLOCK 1101,3/25/2021,14:00:00,25.82,26.78,24.92,31.15,0,729.22,6.56,255.99,1009.69,0.61
BLOCK 1101,3/25/2021,15:00:00,24.62,25.16,24.13,39.37,0,570.43,11.12,261.49,1009.23,0.52
BLOCK 1101,3/25/2021,16:00:00,23.62,24.34,23.03,38.16,0,380.37,13.22,255.57,1009.2,0.46
BLOCK 1101,3/25/2021,17:00:00,22.13,23.09,20.9,42.01,0,178.12,10.31,259.02,1009.2,0.32
BLOCK 1101,3/25/2021,18:00:00,18.98,21.07,16.4,54.83,0,31.8,1.32,278.2,1009.27,0.02
BLOCK 1101,3/25/2021,19:00:00,15.19,16.91,13.93,71.31,0,0.07,1.65,117.77,1009.49,0
BLOCK 1101,3/25/2021,20:00:00,11.18,14.19,9.86,83.87,0,0.06,2.65,258.7,1010.02,0.04
BLOCK 1101,3/25/2021,21:00:00,11.2,12.03,10,81.03,0,0.06,2.18,110.21,1010.51,0.04
BLOCK 1101,3/25/2021,22:00:00,10.6,10.99,10.18,87.03,0,0.06,5.01,134.21,1010.74,0.04
BLOCK 1101,3/25/2021,23:00:00,10.11,10.63,9.62,89.02,0,0.08,3.32,121.84,1010.7,0.03
BLOCK 1101,3/26/2021,0:00:00,9.28,10.15,8.85,91.78,0,0.1,3.13,121.13,1010.52,0
BLOCK 1101,3/26/2021,1:00:00,8.96,9.32,8.62,92.28,0,0.1,3.38,96.67,1010.38,0
BLOCK 1101,3/26/2021,2:00:00,8.58,8.95,8.25,93.02,0,0.07,4.52,99.73,1010.17,0
BLOCK 1101,3/26/2021,3:00:00,8.19,8.59,7.86,90.82,0,0.03,3.6,78.69,1009.87,0
BLOCK 1101,3/26/2021,4:00:00,8.5,8.75,8.28,88.57,0,0.06,2.67,92.4,1009.77,0
BLOCK 1101,3/26/2021,5:00:00,8.42,8.81,7.89,87.67,0,0.08,2.52,109.38,1010.08,0
BLOCK 1101,3/26/2021,6:00:00,7.37,8.51,6.9,90.5,0,17.06,1.9,127.03,1010.71,0
BLOCK 1101,3/26/2021,7:00:00,12.45,15.39,8.51,75.29,0,206.23,2.23,98.02,1011.28,0.09
BLOCK 1101,3/26/2021,8:00:00,17.21,19.38,15.28,63.63,0,424.88,4.29,109.68,1011.77,0.24
BLOCK 1101,3/26/2021,9:00:00,20.15,20.94,18.97,52.01,0,614.97,5.42,145.38,1012.29,0.39
BLOCK 1101,3/26/2021,10:00:00,21.44,22.52,20.51,50.19,0,758.43,5.32,150.17,1012.84,0.48
BLOCK 1101,3/26/2021,11:00:00,22.71,24.05,21.98,45.08,0,848.33,6.02,155.57,1012.58,0.56
BLOCK 1101,3/26/2021,12:00:00,23.62,24.16,22.84,45.13,0,871,7.55,164.54,1012.02,0.58
BLOCK 1101,3/26/2021,13:00:00,24.22,24.86,23.51,43.32,0,834.73,10.48,180.58,1011.36,0.59
BLOCK 1101,3/26/2021,14:00:00,24.3,24.82,23.71,46.38,0,732.05,10.59,184.88,1010.77,0.54
BLOCK 1101,3/26/2021,15:00:00,23.84,24.21,23.33,46.62,0,576.83,11.26,205.04,1010.23,0.48
BLOCK 1101,3/26/2021,16:00:00,23.23,23.83,22.49,47.33,0,367.28,10.37,211.91,1009.7,0.38
BLOCK 1101,3/26/2021,17:00:00,21.72,22.65,20.59,43.97,0,158.42,8.62,205.21,1009.99,0.28
BLOCK 1101,3/26/2021,18:00:00,18.25,20.58,16.87,62.51,0,34.37,3.71,203.68,1010.22,0.07
BLOCK 1101,3/26/2021,19:00:00,15.8,17.05,13.04,69.15,0,0.07,2.19,222.92,1010.56,0.01
BLOCK 1101,3/26/2021,20:00:00,12.25,13.04,11.54,80.62,0,0.04,2.2,284.95,1011.11,0.04
BLOCK 1101,3/26/2021,21:00:00,11.14,11.56,10.66,86.72,0,0.07,2.39,282.35,1011.79,0.03
BLOCK 1101,3/26/2021,22:00:00,10.86,11.25,10.08,91.47,0,0.05,2.82,340.47,1012.08,0.03
BLOCK 1101,3/26/2021,23:00:00,10.13,11.06,9.15,91.65,0,0.07,0.67,89.95,1012.27,0.02
BLOCK 1101,3/27/2021,0:00:00,9.3,9.82,8.77,93.07,0,0.12,1.65,89.89,1012.51,0
BLOCK 1101,3/27/2021,1:00:00,8.31,9.15,7.68,94.27,0,0.1,0.71,113.97,1012.51,0
BLOCK 1101,3/27/2021,2:00:00,8.37,9.07,7.48,96.2,0,0.04,0.65,102.53,1012.37,0
BLOCK 1101,3/27/2021,3:00:00,7.49,8.25,6.85,96.78,0,0.08,1.54,41.93,1012.16,0
BLOCK 1101,3/27/2021,4:00:00,7.27,8.39,5.79,97.6,0,0.08,2.33,15.28,1012.41,0
BLOCK 1101,3/27/2021,5:00:00,6.04,7.1,5.28,98.08,0,0.1,3.14,345.69,1012.89,0
BLOCK 1101,3/27/2021,6:00:00,6.79,7.66,5.72,98,0,21.15,4.4,11.07,1013.43,0
BLOCK 1101,3/27/2021,7:00:00,10.66,14.83,7.28,89.73,0,213.85,3.03,356.01,1014.29,0.07
BLOCK 1101,3/27/2021,8:00:00,15.99,17.77,14.57,68.52,0,426.48,6.55,357.08,1015.05,0.22
BLOCK 1101,3/27/2021,9:00:00,19.35,20.94,17.73,52.12,0,601.58,9.61,348.16,1015.43,0.38
BLOCK 1101,3/27/2021,10:00:00,21.79,22.92,20.68,46.36,0,650.25,8.12,325.65,1015.5,0.46
BLOCK 1101,3/27/2021,11:00:00,23.21,23.99,22.49,41.74,0,852.17,8.49,328.98,1015.28,0.58
BLOCK 1101,3/27/2021,12:00:00,24.45,25.38,23.65,35.8,0,882.67,8.64,319.13,1014.5,0.65
BLOCK 1101,3/27/2021,13:00:00,25.42,26.13,24.75,33.02,0,845.83,9.17,309.25,1013.64,0.67
BLOCK 1101,3/27/2021,14:00:00,25.51,26.8,24.09,37.44,0,733.68,15.01,287.04,1012.85,0.63
BLOCK 1101,3/27/2021,15:00:00,23.5,24.38,22.95,45.55,0,565.58,22.17,283.87,1012.35,0.51
BLOCK 1101,3/27/2021,16:00:00,22.8,23.57,22.29,50.24,0,373.28,20.02,280.18,1012.07,0.41
BLOCK 1101,3/27/2021,17:00:00,21.47,22.4,20.15,53.79,0,172.97,18.31,283.53,1011.83,0.31
BLOCK 1101,3/27/2021,18:00:00,18.71,20.16,17.1,61.7,0,26.39,16.37,286.48,1011.6,0.19
BLOCK 1101,3/27/2021,19:00:00,16.16,17.11,15.42,71.14,0,0.08,12.96,289.97,1011.82,0.1
BLOCK 1101,3/27/2021,20:00:00,15.05,15.58,14.61,77.65,0,0.03,9.64,296.15,1012.23,0.09
BLOCK 1101,3/27/2021,21:00:00,13.88,14.7,13.1,82.56,0,0.06,7.71,301.59,1013.04,0.06
BLOCK 1101,3/27/2021,22:00:00,12.97,13.35,12.09,84.57,0,0.08,7.11,310.71,1013.26,0.05
BLOCK 1101,3/27/2021,23:00:00,11.87,12.45,11.33,84.93,0,0.06,3.86,330.13,1013.09,0.04
BLOCK 1101,3/28/2021,0:00:00,10.93,12.23,10.37,84.97,0,0.07,2.87,333.71,1012.81,0
BLOCK 1101,3/28/2021,1:00:00,9.52,10.87,9.25,83.4,0,0.12,5.42,322.58,1012.31,0.01
BLOCK 1101,3/28/2021,2:00:00,9.41,10.08,8.9,79.97,0,0.1,6.32,353.49,1011.62,0.02
BLOCK 1101,3/28/2021,3:00:00,9.26,10.18,8.41,79.2,0,0.07,5.99,327.38,1010.73,0.02
BLOCK 1101,3/28/2021,4:00:00,8.53,8.81,7.98,82.05,0,0.04,5.53,325.89,1010.78,0.01
BLOCK 1101,3/28/2021,5:00:00,7.92,8.49,7.56,82.43,0,0.09,3.63,349.28,1010.91,0
BLOCK 1101,3/28/2021,6:00:00,7.82,9.34,6.79,83.78,0,22.51,3.15,28.31,1010.99,0
BLOCK 1101,3/28/2021,7:00:00,13.03,15.79,9.34,67.48,0,209.53,1.22,12.36,1011.54,0.09
BLOCK 1101,3/28/2021,8:00:00,18.68,21.54,15.78,47.51,0,359.82,6.22,14.84,1011.84,0.28
BLOCK 1101,3/28/2021,9:00:00,23.31,25.13,21.54,35.13,0,586.62,9.77,10.69,1012.06,0.52
BLOCK 1101,3/28/2021,10:00:00,26.51,27.9,25.13,30.69,0,726.55,8.68,13.42,1011.98,0.65
BLOCK 1101,3/28/2021,11:00:00,28.88,29.86,27.82,26,0,808.87,5.34,333.2,1011.55,0.71
BLOCK 1101,3/28/2021,12:00:00,29.87,30.47,29.16,27.66,0,826.5,8.28,295.56,1010.73,0.78
BLOCK 1101,3/28/2021,13:00:00,30.99,31.58,30,27.39,0,780.73,10.25,273.76,1009.81,0.81
BLOCK 1101,3/28/2021,14:00:00,31.41,31.93,30.22,26.81,0,672.03,14.36,264.53,1008.97,0.84
BLOCK 1101,3/28/2021,15:00:00,30.38,31.1,29.81,28.45,0,513.6,15.98,269.05,1008.53,0.75
BLOCK 1101,3/28/2021,16:00:00,28.74,29.88,27.45,32.16,0,339.62,16.5,275.61,1008.22,0.63
BLOCK 1101,3/28/2021,17:00:00,25.4,27.45,23.57,38.88,0,156.38,15.35,291.91,1007.98,0.44
BLOCK 1101,3/28/2021,18:00:00,21.26,23.56,19.14,52.1,0,31.29,10.42,291.41,1007.98,0.22
BLOCK 1101,3/28/2021,19:00:00,17.95,19.24,17.05,57.8,0,0.08,7.86,295.77,1007.99,0.13
BLOCK 1101,3/28/2021,20:00:00,16.12,17.05,15.35,68.71,0,0.04,7.97,292.78,1008.18,0.12
BLOCK 1101,3/28/2021,21:00:00,14.66,15.42,13.75,81.16,0,0.02,4.66,269.83,1008.69,0.06
BLOCK 1101,3/28/2021,22:00:00,13.32,13.9,13.08,86.65,0,0.05,3.88,316.03,1008.59,0.04
BLOCK 1101,3/28/2021,23:00:00,13.21,13.71,12.36,85.75,0,0.09,2.04,99.94,1008.36,0.03
BLOCK 1101,3/29/2021,0:00:00,11.9,12.6,11.1,87.17,0,0.07,4,106.99,1008.1,0
BLOCK 1101,3/29/2021,1:00:00,10.45,11.58,9.5,89.37,0,0.05,1.79,158.1,1007.87,0
BLOCK 1101,3/29/2021,2:00:00,10.08,10.76,9.62,91.07,0,0.08,1.82,108.48,1007.15,0
BLOCK 1101,3/29/2021,3:00:00,8.9,10.1,7.84,91.93,0,0.11,1.55,31.55,1006.72,0
BLOCK 1101,3/29/2021,4:00:00,9.17,9.82,8.27,94.02,0,0.09,2.45,46.96,1006.62,0
BLOCK 1101,3/29/2021,5:00:00,8.58,9.44,7.56,94.87,0,0.08,1.47,30.05,1006.58,0
BLOCK 1101,3/29/2021,6:00:00,8.82,10.46,8.23,95.5,0,19.18,3.27,6.9,1006.65,0
BLOCK 1101,3/29/2021,7:00:00,11.09,12.99,10.44,92.67,0,57.03,0.23,260.07,1007.34,0
BLOCK 1101,3/29/2021,8:00:00,15.8,18.4,12.86,76.89,0,231.67,3.39,16.15,1007.63,0.12
BLOCK 1101,3/29/2021,9:00:00,21.41,24.43,18.4,55.18,0,447.92,2.71,24.55,1007.76,0.3
BLOCK 1101,3/29/2021,10:00:00,25.57,27.6,23.35,40.17,0,588.4,1.45,281.59,1007.89,0.42
BLOCK 1101,3/29/2021,11:00:00,28.45,29.38,27.26,38.31,0,789.07,5.2,227.4,1007.69,0.64
BLOCK 1101,3/29/2021,12:00:00,30,31.74,28.55,37.13,0,820.18,8.23,253.23,1007.19,0.73
BLOCK 1101,3/29/2021,13:00:00,30.76,32,28.9,40.69,0,558.37,6.52,256.05,1006.46,0.56
BLOCK 1101,3/29/2021,14:00:00,29.51,30.46,28.52,44.1,0,412.77,7.05,254.53,1005.81,0.46
BLOCK 1101,3/29/2021,15:00:00,28.86,30.42,27.98,45.78,0,385.7,6.95,238.47,1005.5,0.43
BLOCK 1101,3/29/2021,16:00:00,27.89,29.63,26.53,50.11,0,217.47,4.98,238.93,1005.52,0.27
BLOCK 1101,3/29/2021,17:00:00,25.09,26.99,23.12,55.78,0,111.92,5.57,230.87,1005.97,0.19
BLOCK 1101,3/29/2021,18:00:00,21.7,23.11,20.2,61.45,0,16.23,2.98,222.31,1006.16,0.05
BLOCK 1101,3/29/2021,19:00:00,19.19,20.18,18.07,76.16,0,0.05,0.74,156.98,1006.63,0
BLOCK 1101,3/29/2021,20:00:00,18.09,19.04,17.31,79.28,0,0.04,4.6,106.92,1007.01,0.07
BLOCK 1101,3/29/2021,21:00:00,16.44,17.3,15.88,86.98,0,0.03,2.78,141.28,1007.58,0.04
BLOCK 1101,3/29/2021,22:00:00,15.51,16.07,14.41,88.53,0,0.02,5.74,151.4,1007.84,0.04
BLOCK 1101,3/29/2021,23:00:00,14.53,14.68,14.35,94.3,0,0.04,6.78,160.55,1008.35,0.03
BLOCK 1101,3/30/2021,0:00:00,13.81,14.43,13.39,96.02,0,0.05,2.94,129.02,1008.68,0
BLOCK 1101,3/30/2021,1:00:00,12.98,13.56,12.55,96.77,0,0.08,3.2,74.04,1008.83,0
BLOCK 1101,3/30/2021,2:00:00,12.36,12.76,11.98,97.3,0,0.04,3.86,74.59,1009.23,0
BLOCK 1101,3/30/2021,3:00:00,13.01,13.49,12.76,97.85,0,0.04,3.04,93.02,1009.06,0
BLOCK 1101,3/30/2021,4:00:00,13.85,14.46,13.29,98.12,0,0.04,4.53,96.91,1009.18,0
BLOCK 1101,3/30/2021,5:00:00,14.28,14.49,13.96,97.87,0,0.03,4.77,100.46,1009.57,0
BLOCK 1101,3/30/2021,6:00:00,13.67,13.97,13.42,97.25,0,17.34,2.29,87.37,1010.29,0
BLOCK 1101,3/30/2021,7:00:00,16.35,18.86,13.97,89.92,0,174.85,3.58,74.35,1010.79,0.07
BLOCK 1101,3/30/2021,8:00:00,20.75,22.09,18.82,73.92,0,395.38,6.65,117.38,1011.2,0.23
BLOCK 1101,3/30/2021,9:00:00,23.17,24.48,21.99,61.48,0,566.88,9.71,143.37,1011.96,0.38
BLOCK 1101,3/30/2021,10:00:00,25.02,26.09,24.31,54.37,0,697.93,8.68,159.68,1012.34,0.5
BLOCK 1101,3/30/2021,11:00:00,26.43,27.2,25.63,47.05,0,779.08,9.53,157.18,1012.11,0.59
BLOCK 1101,3/30/2021,12:00:00,27.24,27.8,26.87,49.88,0,794.03,9.11,177.94,1011.77,0.6
BLOCK 1101,3/30/2021,13:00:00,27.46,27.89,26.84,47.32,0,755.1,10.01,182.82,1011.23,0.6
BLOCK 1101,3/30/2021,14:00:00,27.66,28.1,27.24,40.61,0,659.62,10.85,186.12,1010.44,0.61
BLOCK 1101,3/30/2021,15:00:00,27.77,28.09,27.4,38.16,0,515.77,9.8,181.67,1009.76,0.56
BLOCK 1101,3/30/2021,16:00:00,26.75,27.41,25.96,35.93,0,339.87,9.89,187.41,1009.48,0.48
BLOCK 1101,3/30/2021,17:00:00,25.44,26.22,24.22,46.64,0,159.07,4.49,189.5,1009.46,0.22
BLOCK 1101,3/30/2021,18:00:00,21.45,24.21,19.3,60.92,0,29.99,3.73,196.48,1009.41,0.08
BLOCK 1101,3/30/2021,19:00:00,17.9,19.78,16.87,70.19,0,0.07,4.19,177.92,1009.62,0.04
BLOCK 1101,3/30/2021,20:00:00,15.88,17.02,15.26,75.42,0,0.04,1.63,77.65,1010.43,0.05
BLOCK 1101,3/30/2021,21:00:00,14.45,15.46,13.53,81.79,0,0.03,1.73,89.38,1011.15,0.04
BLOCK 1101,3/30/2021,22:00:00,13.44,13.98,12.9,84.07,0,0.05,2.42,82.74,1011.4,0.04
BLOCK 1101,3/30/2021,23:00:00,12.29,13.11,11.62,86.07,0,0.09,2.37,59.51,1011.62,0.03
BLOCK 1101,3/31/2021,0:00:00,11.46,11.96,10.86,88.47,0,0.06,2.91,48.43,1011.57,0
BLOCK 1101,3/31/2021,1:00:00,11.67,12.17,10.62,83.95,0,0.04,4.36,46.15,1011.39,0.01
BLOCK 1101,3/31/2021,2:00:00,10.5,11.09,9.98,87.93,0,0.07,4.54,40.83,1011.18,0
BLOCK 1101,3/31/2021,3:00:00,10.11,10.71,9.84,89.58,0,0.09,3.18,27.34,1011.02,0
BLOCK 1101,3/31/2021,4:00:00,10.25,10.52,10.01,86.35,0,0.12,5.98,32.7,1011.17,0.01
BLOCK 1101,3/31/2021,5:00:00,10.34,10.79,9.82,86.02,0,0.12,5.37,31.96,1011.34,0.01
BLOCK 1101,3/31/2021,6:00:00,10.4,11.92,9.59,85.78,0,21.9,4.81,27.52,1011.44,0.01
BLOCK 1101,3/31/2021,7:00:00,14.08,17.3,11.82,76.5,0,195.93,5.59,31.93,1011.62,0.1
BLOCK 1101,3/31/2021,8:00:00,19.98,22.66,17.29,60.13,0,399.55,5.47,12.82,1012.2,0.27
BLOCK 1101,3/31/2021,9:00:00,24.34,25.29,22.65,47.56,0,558.68,6.05,321.56,1012.43,0.44
BLOCK 1101,3/31/2021,10:00:00,25.99,27.06,25.13,45.02,0,694.6,9.31,300.78,1012.33,0.56
BLOCK 1101,3/31/2021,11:00:00,27.9,29.12,26.72,40.85,0,777.68,11.36,288.78,1011.78,0.67
BLOCK 1101,3/31/2021,12:00:00,29.53,30.46,28.77,37.48,0,793.6,13,281.23,1011.07,0.74
BLOCK 1101,3/31/2021,13:00:00,29.66,30.5,28.97,37.27,0,748.92,15.96,284.99,1010.19,0.75
BLOCK 1101,3/31/2021,14:00:00,29.17,29.51,28.86,38,0,662.83,17.16,288.02,1009.14,0.71
BLOCK 1101,3/31/2021,15:00:00,29.56,30.08,29.2,35.77,0,515.1,17.04,279.77,1008.43,0.69
BLOCK 1101,3/31/2021,16:00:00,27.99,29.39,27.02,37.92,0,333.95,16.95,277.32,1007.88,0.57
BLOCK 1101,3/31/2021,17:00:00,25.83,27.34,24.01,42.44,0,158.03,15.93,275.2,1007.75,0.43
BLOCK 1101,3/31/2021,18:00:00,22.08,24.02,20.71,47.37,0,25.21,14.05,285.38,1007.61,0.28
